id,name,address,town,zip,phone,email,email_type,website,linkedin,rubric,lat,lng,averageNote,maxNote,nbReviews,linkedinFname,linkedinLname,linkedinHeadline,linkedinCompany,linkedinPhoto,linkedinConnections,linkedinCheck
"5455030fe4b0f26bb595866b","Op-design","ld La Carrière","Pleines Oeuvres","14380","06 20 34 41 49","ludopdesign@gmail.com","non-pro","http://op-design.net","-","Imprimerie et travaux graphiques",48.94274,-1.041155,"-","-","-","-","-","-","-","-","-","-"
"5bb96f220351d15c1ac3377f","Izouard Sylvain","11 Rue de Condé","Saint-Pierre-d'Entremont","61800","02 33 65 11 24","spe3d@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",48.811445461,-0.645579904,"-","-","-","-","-","-","-","-","-","-"
"66bc6876276afa7a1e8c4f17","L'Atélier 3D","6 Rue de la Cave aux Bœufs","Alençon","61000","02 50 19 05 82","-","-","https://www.atelier3d61.fr/","-","Imprimerie et travaux graphiques",48.43033743,0.086890496,"-","-","-","-","-","-","-","-","-","-"
"56e0bd5b9191b0509e47f313","Pomme Print","8 r Ferdinand Buisson","Saint Contest","14280","02 31 95 27 66","contact@pommeprint.fr","pro","-","-","Imprimerie et travaux graphiques",49.205977,-0.390124,"-","-","-","-","-","-","-","-","-","-"
"50ad1a2a84ae5f3b4fe0ebef","Central Graphic Sarl","872 Chemin du Val","Ifs","14123","02 31 83 14 00","-","-","-","-","Imprimerie et travaux graphiques",49.151564846,-0.343840399,"-","-","-","-","-","-","-","-","-","-"
"562c18a09191b0730ae6bec4","Editions De Normandie Ouest","51 r St Thomas","Saint Lô","50000","02 33 72 51 91","redaction.locale@lapressedelamanche.fr","pro","http://actu.fr/la-presse-de-la-manche","-","Imprimerie et travaux graphiques",49.114146,-1.092941,"-","-","-","-","-","-","-","-","-","-"
"50ad564584aea7b535bd6493","Bemo Graphic SARL","Rue des Artisans","Condé-sur-Sarthe","61250","02 33 82 83 84","-","-","-","-","Imprimerie et travaux graphiques",48.430987883,0.05865242,"-","-","-","-","-","-","-","-","-","-"
"589b92ec0351d167ec4d36ae","Imprimerie Lecuirot","3 r Entrepreneurs","Gavray","50450","02 33 61 75 35","imprimerie@lecuirot.fr","pro","http://www.lecuirot.fr","-","Imprimerie et travaux graphiques",48.909807,-1.350516,"-","-","-","-","-","-","-","-","-","-"
"50ad1b2f84ae5f3b4fe0f35d","Dima Etiquetage","505 r Verte","Mouen","14790","02 31 26 86 00","contact@dima-etiquetage.fr","pro","http://www.dima-etiquetage.fr","-","Imprimerie et travaux graphiques",49.150996,-0.4748,"-","-","-","-","-","-","-","-","-","-"
"50aed5bd84ae124c3177d650","Imprimerie Xavier Garlan","la Chevalerie","Marigny Le Lozon","50570","02 33 77 33 22","-","-","-","-","Imprimerie et travaux graphiques",49.09089,-1.245035,"-","-","-","-","-","-","-","-","-","-"
"50ad17ad84ae5f3b4fe0d8bf","France Ouest Imprim Sté Nouvelle","bd Timmerman","Livarot Pays d'Auge","14140","02 31 61 62 00","-","-","-","-","Imprimerie et travaux graphiques",49.013369,0.157202,"-","-","-","-","-","-","-","-","-","-"
"53c7ea97e4b05c124b44fc6b","E-m-a-g Sarl","bd South Molton","Livarot Pays d'Auge","14140","02 31 62 59 29","-","-","http://www.emag-france.com","-","Imprimerie et travaux graphiques",49.015004208,0.156137545,"-","-","-","-","-","-","-","-","-","-"
"58768bfb0351d1409c545cdd","Canisy Continu","Zone Industrielle","Canisy","50750","-","-","-","-","-","Imprimerie et travaux graphiques",49.0773968,-1.159131259,"-","-","-","-","-","-","-","-","-","-"
"50ad19c184ae5f3b4fe0e86c","Atelier K Imprimerie","5 r Paul Toutain","Caen","14000","02 31 34 55 66","contact@crig-imprimerie.fr","pro","-","-","Imprimerie et travaux graphiques",49.177344068,-0.3576333,"-","-","-","-","-","-","-","-","-","-"
"50acaa9d84ae72e3f258b35c","Alisé","Le Chêne Morand","Montreuil-le-Chétif","72130","06 23 41 08 05","-","-","-","-","Imprimerie et travaux graphiques",48.22709455,-0.04838605,"-","-","-","-","-","-","-","-","-","-"
"50ad9a8484ae15a06d95b328","Imprimerie Malherbe","12 r Bellevue","Carpiquet","14650","02 31 71 38 30","-","-","http://www.groupe-tonnellier.com","-","Imprimerie et travaux graphiques",49.190621,-0.433328,"-","-","-","-","-","-","-","-","-","-"
"50aed5b384ae124c3177d5ff","Centre Impression Presse l'Ouest CIPO","10 Quai Joseph Leclerc-Hardy","Saint-Lô","50000","02 33 75 10 00","-","-","http://www.cipo.fr","-","Imprimerie et travaux graphiques",49.115418545,-1.100708015,"-","-","-","-","-","-","-","-","-","-"
"50ae21c284ae29b8a1eda5cc","Corlet Numérique","r Charles Tellier","Condé en Normandie","14110","02 31 59 10 00","numeric@corlet.fr","pro","-","-","Imprimerie et travaux graphiques",48.849227,-0.541438,"-","-","-","-","-","-","-","-","-","-"
"691d50f89e05cb70e493de8d","Innov’Impression","31 r Cazault","Alençon","61000","07 67 87 89 18","contact@innovimpression.com","pro","https://innovimpression.com/","-","Imprimerie et travaux graphiques",48.430769234,0.090907795,"-","-","-","-","-","-","-","-","-","-"
"5877fbca0351d1409c559fb0","Op Design","7 rte Tessy","Pont Farcy","14380","09 86 41 60 49","-","-","http://www.op-design.net","-","Imprimerie et travaux graphiques",48.936548,-1.033385,"-","-","-","-","-","-","-","-","-","-"
"6680dfb2c2b3383c131b1146","So'Graph","Valdalliere","Valdalliere","14410","02 31 67 08 52","-","-","-","-","Imprimerie et travaux graphiques",48.85306,-0.673711,"-","-","-","-","-","-","-","-","-","-"
"50aef70284ae4ded722d4fe7","M' Pack","Lorgerie","Averton","53700","02 43 08 36 00","boutique@mpack.fr","pro","http://boutique-mpack.com","-","Imprimerie et travaux graphiques",48.384014723,-0.236594479,"-","-","-","-","-","-","-","-","-","-"
"50aec69284ae2b311b30891a","Lebrun Impressions J.P","5 r Avenir","Carpiquet","14650","02 31 71 11 24","-","-","-","-","Imprimerie et travaux graphiques",49.190283,-0.438173,"-","-","-","-","-","-","-","-","-","-"
"587744c90351d1409c54f420","Lusset Aurélien","Le Bourg","La Villette","14570","06 03 73 54 99","flockmasterpub@gmail.com","non-pro","-","-","Imprimerie et travaux graphiques",48.91125493,-0.543762129,"-","-","-","-","-","-","-","-","-","-"
"50acf16e84ae9c6b73401c81","In Extremis Diamen Imprimerie De La Manche","562 r Jules Vallés","Saint Lô","50000","-","-","-","-","-","Imprimerie et travaux graphiques",49.101623105,-1.073207746,"-","-","-","-","-","-","-","-","-","-"
"50ad1c2584ae5f3b4fe0fa67","Adhésif Publicité 14","5 rte Cabourg","Colombelles","14460","02 31 72 05 06","-","-","-","-","Imprimerie et travaux graphiques",49.199876711,-0.292255842,"-","-","-","-","-","-","-","-","-","-"
"50ae219d84ae29b8a1eda4bb","Graph By Le Reverend","Boulevard de l'Expansion","Argentan","61200","02 33 36 46 46","-","-","-","-","Imprimerie et travaux graphiques",48.730365428,-0.026092917,"-","-","-","-","-","-","-","-","-","-"
"510e024784ae3cbc6dde8793","Imprimerie Gallet SARL","279 r Libération","Saint Désir","14100","-","-","-","-","-","Imprimerie et travaux graphiques",49.139369,0.17021,"-","-","-","-","-","-","-","-","-","-"
"53224c9de4b04129c76a81d4","Les Nouvelles De Falaise","17 Rue J.-H. Hallet","Caen","14000","02 31 72 38 07","-","-","http://publihebdos.com","-","Imprimerie et travaux graphiques",49.199642486,-0.390890409,"-","-","-","-","-","-","-","-","-","-"
"67dcdd3771da96498ef89f26","Brunet Delphine","2 le Moulin","Baudre","50000","02 33 05 48 12","-","-","-","-","Imprimerie et travaux graphiques",49.08353,-1.07217,"-","-","-","-","-","-","-","-","-","-"
"5827a2dc0351d1388e49d48d","Legrand Stéphane","11 r Fernand Léger","Giberville","14730","02 31 72 45 76","-","-","-","-","Imprimerie et travaux graphiques",49.185023,-0.279182,"-","-","-","-","-","-","-","-","-","-"
"65bb0d15a79c5e3cbd156a66","Arf Caen Epoxy","6 che Aunay","La Houblonnière","14340","02 31 25 07 58","-","-","-","-","Imprimerie et travaux graphiques",49.13642597,0.119067448,"-","-","-","-","-","-","-","-","-","-"
"667f9385b0cc7364ceb28cbb","Imprim'Fassyl","14 Rue de la Liberté","Giberville","14730","02 31 72 08 13","-","-","-","-","Imprimerie et travaux graphiques",49.18449295,-0.285900725,"-","-","-","-","-","-","-","-","-","-"
"6680dd0bc2b3383c131af88e","Mel Creation","9 La Métairie au Bouvet","Saint-Mars-sur-Colmont","53300","02 43 08 60 54","-","-","-","-","Imprimerie et travaux graphiques",48.368955931,-0.723286554,"-","-","-","-","-","-","-","-","-","-"
"6680de2ac2b3383c131b02a3","Total Covering","19 Rue Louis Blériot","Alençon","61000","09 61 61 52 74","-","-","-","-","Imprimerie et travaux graphiques",48.437490704,0.109782921,"-","-","-","-","-","-","-","-","-","-"
"6680e333c2b3383c131b340e","Cindy Creation 61","18 r Vincent Muselli","Argentan","61200","09 87 77 47 56","-","-","-","-","Imprimerie et travaux graphiques",48.748229894,-0.018739311,"-","-","-","-","-","-","-","-","-","-"
"667f97d9b0cc7364ceb2b7c2","L'Atelier Du Flocage","1 Impasse des Jardins","Giberville","14730","02 31 84 59 71","-","-","-","-","Imprimerie et travaux graphiques",49.1759778,-0.283776926,"-","-","-","-","-","-","-","-","-","-"
"66823216860f1b23f3086dd1","Eclo","14 Le Petit Hamel","Saint-Georges-Montcocq","50000","02 33 06 09 61","-","-","-","-","Imprimerie et travaux graphiques",49.138803103,-1.104445453,"-","-","-","-","-","-","-","-","-","-"
"6306f2a665243866e4579566","Jouve","733 r St Léonard","Mayenne","53100","02 43 08 25 54","-","-","-","-","Imprimerie et travaux graphiques",48.313822,-0.614565,"-","-","-","-","-","-","-","-","-","-"
"5bf623410351d122fac121f0","Publicicom Publicicom France","110 r Oppidum","Saint Désir","14100","06 98 94 00 72","-","-","-","-","Imprimerie et travaux graphiques",49.136653382,0.170329374,"-","-","-","-","-","-","-","-","-","-"
"572a2d2e9191b01521bfa59c","Douchin Romain","3 Bis r Serg Goubin","Falaise","14700","09 53 99 76 35","-","-","-","-","Imprimerie et travaux graphiques",48.899218,-0.197183,"-","-","-","-","-","-","-","-","-","-"
"6682374f860f1b23f3089d7e","Bourmaut Chantal","Bois de Flers","Saint-Georges-des-Groseillers","61100","02 33 65 18 49","-","-","-","-","Imprimerie et travaux graphiques",48.753300516,-0.55201194,"-","-","-","-","-","-","-","-","-","-"
"5a58b16f0351d13be4cd7112","Peschet Martine","17 Rue des Rosiers","Caen","14000","02 31 23 40 93","-","-","-","-","Imprimerie et travaux graphiques",49.186010332,-0.373097574,"-","-","-","-","-","-","-","-","-","-"
"5802a8350351d118cc73dd0b","Peleszko Patrick","150 r Gustave Flaubert","Saint Lô","50000","02 14 39 81 66","-","-","-","-","Imprimerie et travaux graphiques",49.10896,-1.077491,"-","-","-","-","-","-","-","-","-","-"
"56ad3f599191b0520e3dcde9","Arts Print Numeric","24 r Vire","Condé en Normandie","14110","07 82 32 14 68","-","-","http://www.artsprintnumeric.fr","-","Imprimerie et travaux graphiques",48.849233,-0.552752,"-","-","-","-","-","-","-","-","-","-"
"50acde4a84aec628abe6f513","Compedit Beauregard","Rue des Peupliers","La Ferté-Macé","61600","02 33 37 08 33","imprimerie@compedit-beauregard.fr","pro","http://www.compedit-beauregard.fr","-","Imprimerie et travaux graphiques",48.596700452,-0.344169371,"-","-","-","-","-","-","-","-","-","-"
"678492b511e8b5696c2df84b","Corlet Imprimeur","rte Vire","Condé en Normandie","14110","02 31 69 32 83","-","-","-","-","Imprimerie et travaux graphiques",48.851628909,-0.566138819,"-","-","-","-","-","-","-","-","-","-"
"50acd22484aec628abe698f9","Brochage Diffusion","10 Rue des Entrepreneurs","Bretteville-sur-Odon","14760","02 31 26 64 40","-","-","-","-","Imprimerie et travaux graphiques",49.186447871,-0.41642355,"-","-","-","-","-","-","-","-","-","-"
"50ae008e84ae33b58a18811d","Imprimerie Anquetil","16 Avenue de Suède","Condé-en-Normandie","14110","02 31 59 11 00","-","-","http://www.imprimerie-anquetil.fr","-","Imprimerie et travaux graphiques",48.84286078,-0.562334628,"-","-","-","-","-","-","-","-","-","-"
"5beafbc40351d130e6562f47","Point Pub","27 r Lazare Carnot","Alençon","61000","02 33 26 51 75","devis@point-pub.com","pro","http://point-pub.com","-","Imprimerie et travaux graphiques",48.446594367,0.092043767,"-","-","-","-","-","-","-","-","-","-"
"50acd2b184aec628abe69d51","Coregraphic","5 r Avenir","Carpiquet","14650","02 31 71 11 11","-","-","http://www.phenix-etiquettes.fr","-","Imprimerie et travaux graphiques",49.190283,-0.438173,"-","-","-","-","-","-","-","-","-","-"
"5a32bec70351d1201ead1246","C . E . a . G","La Forêtrie Moulin","Cerisi Belle Etoile","61100","02 33 96 16 16","contact@ceag.fr","pro","http://www.ceag.fr","-","Imprimerie et travaux graphiques",48.784118,-0.631843,"-","-","-","-","-","-","-","-","-","-"
"666515dd58df532405d1bd67","Concept Enseigne","24 bis Rue de Villons-les-Buissons","Caen","14000","02 31 50 20 20","-","-","-","-","Imprimerie et travaux graphiques",49.199578246,-0.401892616,"-","-","-","-","-","-","-","-","-","-"
"50aed5d884ae124c3177d6ae","Imprimerie Anais","27 r Industrie","Cerisé","61000","02 33 80 30 60","coop@angersfrenchtech.com","pro","https://www.fondation-anais.org","-","Imprimerie et travaux graphiques",48.443972281,0.112976064,"-","-","-","-","-","-","-","-","-","-"
"5c6a8ab40351d12963057143","Clarine Conseils","34 r Troarn","Gonneville en Auge","14810","02 31 95 28 66","clarine.conseils@gmail.com","non-pro","https://clarineconseils.wixsite.com/clarineconseils","-","Imprimerie et travaux graphiques",49.25046,-0.189782,5,5,7,"-","-","-","-","-","-","-"
"5d9a8a4354c4c0190e438038","Enseignes Dufour","5 r Bel Air","Cherbourg en Cotentin","50470","06 32 07 89 94","enseigne.dufour@gmail.com","non-pro","https://www.enseignes-dufour.com","-","Imprimerie et travaux graphiques",49.611834,-1.601984,2.3,5,2,"-","-","-","-","-","-","-"
"510d0b6684aec73dd8853979","Imprimerie Versailles Normand","14 r Poterie","Valognes","50700","02 33 40 10 79","benoit.ozouf@orange.fr","non-pro","http://www.imprimerie-versailles-normand.fr","-","Imprimerie et travaux graphiques",49.509755,-1.469256,5,5,1,"-","-","-","-","-","-","-"
"668235a3860f1b23f3088d67","Riva Imprimerie Pub et Textiles","Avenue Michel Cabieu","Ouistreham","14150","07 68 21 91 52","contact@riva-imprimerie.com","pro","https://www.riva-imprimerie.com/","-","Imprimerie et travaux graphiques",49.277465759,-0.254766461,"-","-","-","-","-","-","-","-","-","-"
"50ae18b584ae753f399e8ae0","Imprimerie Moderne De Bayeux IMB","7 r Résistance","Bayeux","14400","02 31 51 63 20","imb@imb-bx.fr","pro","https://www.imb-bayeux.fr","-","Imprimerie et travaux graphiques",49.267201,-0.694292,"-","-","-","-","-","-","-","-","-","-"
"4f43fa13e4b0d09889036731","F.M. Repro","7 Rue du Maréchal Foch","Coutances","50200","02 33 45 31 49","fm.repro@orange.fr","non-pro","http://www.fm-repro.fr","-","Imprimerie et travaux graphiques",49.046804382,-1.443120598,"-","-","-","-","-","-","-","-","-","-"
"50acf69e84ae9c6b73404376","Micro Logo","3 Rue du Général Leclerc","La Haye","50250","02 33 07 56 95","micro.logo@orange.fr","non-pro","http://www.micro-logo.com/","-","Imprimerie et travaux graphiques",49.291063071,-1.545675457,"-","-","-","-","-","-","-","-","-","-"
"50aec69084ae2b311b308907","Iaka","26 Bis av Sud","Hauteville sur Mer","50590","02 33 07 99 35","philippe@agence-iaka.fr","pro","-","-","Imprimerie et travaux graphiques",48.969403,-1.558423,"-","-","-","-","-","-","-","-","-","-"
"50aed65184ae124c3177da0c","Granvil'Pub","Rue des Métiers","Granville","50400","02 33 91 80 47","sylvain@granvilpub.com","pro","http://www.granvilpub.com","-","Imprimerie et travaux graphiques",48.841846898,-1.561039055,"-","-","-","-","-","-","-","-","-","-"
"50aed42c84ae124c3177cb87","L'Atelier de Sonia et Mika","19 r Pierre Aigue","Donville les Bains","50350","02 33 59 00 94","ateliersoniaetmika@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",48.854022,-1.560741,"-","-","-","-","-","-","-","-","-","-"
"50ae3ea984ae7052f5633c28","Offset Service","7 r Laitière","Bayeux","14400","02 31 92 21 19","offset.services@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",49.276698,-0.702262,"-","-","-","-","-","-","-","-","-","-"
"5396ba81e4b05da9bc411ec4","Imprim' Solutions","170 Rue de la Corderie","Bernières-sur-Mer","14990","06 81 72 87 50","corinne.aubree.pro@orange.fr","non-pro","-","-","Imprimerie et travaux graphiques",49.330028858,-0.421721853,"-","-","-","-","-","-","-","-","-","-"
"511930a784ae1493427ea22f","Impressions Maudouit Continu IMC","Rue du Clos Marette","Coutances","50200","02 33 46 67 06","impressions.imc@gmail.com","non-pro","http://www.imc-impressions.fr","-","Imprimerie et travaux graphiques",49.067547742,-1.425389047,"-","-","-","-","-","-","-","-","-","-"
"521d7f1884aedcd90d5aa4a9","Provisuel","1 Le Grand Pré","Anisy","14610","02 55 99 88 77","-","-","http://www.provisuel.fr","-","Imprimerie et travaux graphiques",49.251391,-0.385264,"-","-","-","-","-","-","-","-","-","-"
"5fe494c086a3485d438fa95c","CADRAT Print Services","27 r Lande","Lison","14330","02 61 77 01 95","contact@cadrat.ovh","pro","http://www.cadrat.ovh","-","Imprimerie et travaux graphiques",49.241585397,-1.036409003,"-","-","-","-","-","-","-","-","-","-"
"5f9bec6176d0477f004ab595","Allprints","8 r Armand Busquet","Bayeux","14400","06 28 63 30 50","contact@allprints.fr","pro","http://www.allprints.fr","-","Imprimerie et travaux graphiques",49.264113838,-0.688329814,"-","-","-","-","-","-","-","-","-","-"
"50adb63184ae2742a004dcbe","Cotentin Etiquettes","129 che Blactot","Carentan les Marais","50500","02 33 42 35 25","info@cotentin-etiquettes.fr","pro","http://www.cotentin-etiquettes.com","-","Imprimerie et travaux graphiques",49.313715,-1.253943,"-","-","-","-","-","-","-","-","-","-"
"510adb3784ae62bd3d447dc5","Imprimerie Philippe Marie","37 bd Alsace Lorraine","Coutances","50200","02 33 45 36 71","phmarie@wanadoo.fr","non-pro","-","-","Imprimerie et travaux graphiques",49.050418,-1.446081,"-","-","-","-","-","-","-","-","-","-"
"572e13109191b062a30babb0","Printamax","3 Rue de l'Artisanat","Ranville","14860","09 75 21 17 15","contact@printamax.fr","pro","http://www.printamax.fr","-","Imprimerie et travaux graphiques",49.239335102,-0.254378111,"-","-","-","-","-","-","-","-","-","-"
"518f468f84ae0c5fe477cc95","Com'une Image","17 pl Henry Gréville","Cherbourg en Cotentin","50100","02 33 93 89 55","contact@une-image.com","pro","http://une-image.com","-","Imprimerie et travaux graphiques",49.638275213,-1.628074042,1,5,3,"-","-","-","-","-","-","-"
"5f5b53163fd32a3a430fc40d","Bim Bo Edition","4 r Philippe Lebel","Portbail","50580","02 33 21 61 34","bore.emilie@gmail.com","non-pro","-","-","Imprimerie et travaux graphiques",49.334075,-1.698695,"-","-","-","-","-","-","-","-","-","-"
"56b67aab9191b067244bf7c9","Instants Tissés","36 bis Rue Émile Bertin","Cherbourg-en-Cotentin","50470","06 52 46 40 70","info@instantstisses.com","pro","-","-","Imprimerie et travaux graphiques",49.614145915,-1.58080309,"-","-","-","-","-","-","-","-","-","-"
"50aec8c884ae2b311b309a4a","AF Multiservices","Route de Caen","Ouistreham","14150","02 31 97 12 85","af.multiservices7@gmail.com","non-pro","-","-","Imprimerie et travaux graphiques",49.268481046,-0.258621793,"-","-","-","-","-","-","-","-","-","-"
"50ad4a3384ae94e00583e7be","Etiq Normandie","72 rte Zone Industrielle","Lessay","50430","02 33 76 74 07","contact@etiqnormandie.fr","pro","http://www.etiq-normandie.fr","-","Imprimerie et travaux graphiques",49.209203,-1.499365,"-","-","-","-","-","-","-","-","-","-"
"6180c51545b52d17f67cdc98","2d Racing","Rue de la Moinerie","Tour-en-Bessin","14400","02 31 70 09 45","-","-","http://www.2d-racing.com","-","Imprimerie et travaux graphiques",49.297201334,-0.775925018,"-","-","-","-","-","-","-","-","-","-"
"6242875454e64a45ed130c34","Cossé Valentin","25 Route du Prieuré","Hocquigny","50320","02 61 69 07 52","contact@valentin-cosse.com","pro","-","-","Imprimerie et travaux graphiques",48.808948382,-1.402044484,"-","-","-","-","-","-","-","-","-","-"
"57af5fbd0351d1619f8ee83a","Imprimerie Artistique Lecaux","260 Rue des Noisetiers","Cherbourg-en-Cotentin","50110","02 33 88 52 52","contact@groupelecaux.com","pro","http://www.groupelecaux.com","-","Imprimerie et travaux graphiques",49.635799366,-1.579727876,"-","-","-","-","-","-","-","-","-","-"
"4d6c9c76fc692507494411d7","I.C.L Graphic","2 r St Lin","Valognes","50700","02 33 95 02 00","icl.graphic@wanadoo.fr","non-pro","http://www.icl-graphic.com","-","Imprimerie et travaux graphiques",49.505763,-1.477788,"-","-","-","-","-","-","-","-","-","-"
"50adbfc784ae2742a005250d","Statim","rte Carentan","Périers","50190","02 33 76 89 89","-","-","-","-","Imprimerie et travaux graphiques",49.19044,-1.401572,"-","-","-","-","-","-","-","-","-","-"
"50aece5484ae124c3177a3d5","Genèse SA","rte Huberville","Valognes","50700","02 33 21 64 23","info@genese.fr","pro","http://www.genese.fr","-","Imprimerie et travaux graphiques",49.5127558,-1.4602029,"-","-","-","-","-","-","-","-","-","-"
"50aed45284ae124c3177cc82","Atout Graphic","111 Rue des Écrehous","Saint-Pair-sur-Mer","50380","02 33 59 75 30","contact@atoutgraphic.com","pro","http://www.atoutgraphic.fr","-","Imprimerie et travaux graphiques",48.81383815,-1.547854009,"-","-","-","-","-","-","-","-","-","-"
"634a5c56685eba22dc90599f","3dk","26 rte Châtellerie","Bricqueville sur Mer","50290","06 19 72 31 37","-","-","-","-","Imprimerie et travaux graphiques",48.911317,-1.533772,"-","-","-","-","-","-","-","-","-","-"
"68870739561efa09f8d0e79b","Oreal Stéphane","17 clos Lion","Saint Vigor le Grand","14400","02 31 22 47 50","-","-","-","-","Imprimerie et travaux graphiques",49.272439,-0.682291,"-","-","-","-","-","-","-","-","-","-"
"65fd14670b446a5d163fdabc","Bougard Guillaume","356 Rue de la Chapelle","Saint-Aubin-sur-Mer","14750","06 18 05 94 46","-","-","-","-","Imprimerie et travaux graphiques",49.32638852,-0.377907919,"-","-","-","-","-","-","-","-","-","-"
"5a6a9e0e0351d11fa08eca49","Aubert Graphic SARL","84 Rue du Moulin à Vent","Créances","50710","02 33 46 16 26","-","-","-","-","Imprimerie et travaux graphiques",49.199486339,-1.556722037,"-","-","-","-","-","-","-","-","-","-"
"64a64a68bca921218909796f","Dimitri Larrour","7 rte Fèves","Auvers","50500","06 65 51 36 57","-","-","-","-","Imprimerie et travaux graphiques",49.301131705,-1.344383223,"-","-","-","-","-","-","-","-","-","-"
"6680e111c2b3383c131b1e75","Les Pots Nieleda","503 Rue de la Fontaine Martin","Tourville-sur-Sienne","50200","06 32 24 18 99","-","-","-","-","Imprimerie et travaux graphiques",49.047398084,-1.539528969,"-","-","-","-","-","-","-","-","-","-"
"667f9659b0cc7364ceb2a88b","3Dlapierre","174 Rue Jean Goubert","Cherbourg-en-Cotentin","50110","09 73 56 27 07","-","-","-","-","Imprimerie et travaux graphiques",49.64729769,-1.58845609,"-","-","-","-","-","-","-","-","-","-"
"6682330a860f1b23f3087554","Jcdesevre","Rue Charles Jeanbin","Agon-Coutainville","50230","02 33 46 71 49","-","-","-","-","Imprimerie et travaux graphiques",49.04756926,-1.596894513,"-","-","-","-","-","-","-","-","-","-"
"657fe7cff887d35cfb1fe933","Broderies OVERLORD-S.A.S CD3M","4 Voie de Bière","Bayeux","14400","02 31 21 97 30","broderies.overlord@gmail.com","non-pro","-","-","Imprimerie et travaux graphiques",49.277884629,-0.694860911,"-","-","-","-","-","-","-","-","-","-"
"50acf76184ae9c6b734048c2","EDIIS Courseulles","r Artisans","Courseulles sur Mer","14470","-","-","-","http://www.ediis.fr","-","Imprimerie et travaux graphiques",49.320815348,-0.458887901,"-","-","-","-","-","-","-","-","-","-"
"58c8bda30351d174977f5b80","Publicite Leroux","5 le Bourg","Saint Lô d'Ourville","50580","02 33 53 82 40","-","-","http://www.publicite-leroux.fr","-","Imprimerie et travaux graphiques",49.334378,-1.671923,"-","-","-","-","-","-","-","-","-","-"
"551f93b8e4b056253c7fe297","Ruiz Et Hill","r Plaine","Bénouville","14970","06 47 84 50 32","-","-","-","-","Imprimerie et travaux graphiques",49.23081,-0.294345,"-","-","-","-","-","-","-","-","-","-"
"579d204c0351d105a5ff24f6","Adam Enseigne","5 r Pablo Néruda","Harfleur","76700","06 82 33 27 93","adam.enseigne@gmail.com","non-pro","http://www.adamenseigne.com","-","Imprimerie et travaux graphiques",49.517959,0.187817,5,5,2,"-","-","-","-","-","-","-"
"5876d0240351d1409c548ec8","2G Com","165 r République","Port Jérôme sur Seine","76330","02 35 39 91 75","gravenchon.gravure@orange.fr","non-pro","http://www.gravenchon-gravure.com","-","Imprimerie et travaux graphiques",49.489638,0.564792,"-","-","-","-","-","-","-","-","-","-"
"510d06e684aec73dd8853765","Imprimerie I.T.O SARL","41 r Marcel Paul","Le Havre","76600","02 35 24 32 93","ito.compta@gmail.com","non-pro","-","-","Imprimerie et travaux graphiques",49.493610176,0.145933702,"-","-","-","-","-","-","-","-","-","-"
"533cb87be4b095142b4511d7","Herault Imprimeur","Zone Industrielle 1","L'Aigle","61300","02 33 24 10 10","contact.herault@groupe-budin.fr","pro","https://herault-imprimeur.fr","-","Imprimerie et travaux graphiques",48.745344,0.636423,"-","-","-","-","-","-","-","-","-","-"
"64c0415d9e51b422bb07efb1","Imprimerie Marie","za Plateau","Honfleur","14600","02 31 89 20 34","devis@imprimerie-marie.fr","pro","https://imprimerie-marie.fr/","-","Imprimerie et travaux graphiques",49.418762,0.233262,"-","-","-","-","-","-","-","-","-","-"
"50adbfe484ae2742a0052581","Atelier Gutenberg - Sécretariat De La Risle","22 r Paul Clémencin","Pont Audemer","27500","06 40 16 50 27","ateliergutenberg@wanadoo.fr","non-pro","http://ateliergutenberg.com","-","Imprimerie et travaux graphiques",49.356643,0.514413,"-","-","-","-","-","-","-","-","-","-"
"511ad3b684aef5f025ebc720","Sériprim","1624 bd Jean Charles Contel","Glos","14100","02 31 62 54 40","j.rognon@seriprim.com","pro","https://www.jetuil-agence-communication.fr","-","Imprimerie et travaux graphiques",49.142813,0.297601,"-","-","-","-","-","-","-","-","-","-"
"50add9ff84ae70fdb2b1d668","Atelier Deco Pub","86 Rue Louis Pasteur","Beuzeville","27210","02 32 42 57 76","atelier.deco.pub@orange.fr","non-pro","http://www.atelierdecopub.com","-","Imprimerie et travaux graphiques",49.343886362,0.344803508,"-","-","-","-","-","-","-","-","-","-"
"50ad1b5884ae5f3b4fe0f49b","Bs2i","av Dupont Grave","Honfleur","14600","02 31 89 27 22","info@bs2i.net","pro","http://www.bs2i.net","-","Imprimerie et travaux graphiques",49.394708,0.256694,"-","-","-","-","-","-","-","-","-","-"
"52fc636ee4b00993c7bfa9b5","Nicom Pub and Print","10 r Lecordeur","Touques","14800","02 31 64 87 59","nicompub14@gmail.com","non-pro","https://www.nicom-pubandprint.com/","-","Imprimerie et travaux graphiques",49.3463,0.099785,"-","-","-","-","-","-","-","-","-","-"
"50aecb5c84ae2b311b30ac64","Atelier Houdou","4 r Jacques Daviel","Bernay","27300","02 32 43 48 46","info@houdou.fr","pro","http://www.houdou.fr","-","Imprimerie et travaux graphiques",49.087167,0.60169,"-","-","-","-","-","-","-","-","-","-"
